kal_x,vel_x,dis_x
-1.761890378609264,0.06284527730990962,0.017452572384558447
-1.8435790450543847,0.058526118200207665,0.017589688076591312
-1.9173169683885145,0.054034003680581755,0.01771628526239261
-1.9942154731200663,0.0493601648646612,0.017831970582065586
-2.068536104305785,0.04451225056648547,0.017936291495544477
-2.131261111941436,0.03951910432703462,0.01802887736691021
-2.1872323990177205,0.03439460035642522,0.018109461060793485
-2.2318446792596602,0.029163830445333713,0.018177812271880554
-2.259508857459679,0.023868343809092623,0.018233751196507015
-2.278542499368657,0.018530026336309274,0.01827716454665943
-2.289924095778558,0.013165043319653041,0.01830800846587653
-2.2953352028891367,0.0077854730906473804,0.01830800846587653
-2.3069858516838533,0.0023787149272919243,0.01830800846587653
-2.331146457670521,-0.003082846518258321,0.01830800846587653
-2.3614480960361064,-0.008615398250329857,0.01830800846587653
-2.3900389272790146,-0.014216927704115829,0.018274688280850247
-2.4068600284703052,-0.019857755582400147,0.018228148731410578
-2.4039140694602223,-0.02548980171874607,0.01816842956710679
-2.3839418225368423,-0.031075053192862027,0.018095624943683147
-2.3459004388665603,-0.036573135359632705,0.018009908559487045
-2.2884675767949765,-0.04193649324211794,0.01791162426484613
-2.2135000202460238,-0.04712242496705164,0.017801222784675698
-2.1219340524811137,-0.052093827868983755,0.01767917403073926
-2.0185256675556262,-0.05682464243898254,0.017545994229904303
-1.9055819732486583,-0.06129065200825887,0.017402350638487756
-1.782932313473305,-0.0654678217228645,0.017248968370347017
-1.6519328339812838,-0.06933807569001722,0.0170865186889836
-1.514462385402151,-0.07288751815375948,0.016915692358461673
-1.3741904301156433,-0.07610813405853828,0.016737321834507917
-1.2331187864797988,-0.07899716490422427,0.016552242141754582
-1.0951405654365092,-0.08156293030992512,0.01636115128859695
-0.9618980377082615,-0.08381727879840793,0.016164713258410176
-0.8364172908406422,-0.08577758833011656,0.01596367649619606
-0.7274798570885338,-0.08748197469801443,0.01575871812702717
-0.6357202052578674,-0.0889713813167059,0.015550270191738607
-0.5567447591315451,-0.09027619394446551,0.015338694750905437
-0.4886265403481901,-0.09142138698982648,0.015124430629060154
-0.4310591061653299,-0.09243129985153341,0.014907876664164791
-0.3869599841257365,-0.09333789485474216,0.014689198577135935
-0.3551445049096946,-0.09417022785309574,0.014468496899308939
-0.3306535437871557,-0.09494516270837833,0.0142459790485081
-0.3117542585893875,-0.09567556053767409,0.014021824222044562
-0.2974544753096848,-0.09637247168460324,0.013796031519802687
-0.2871428939761948,-0.09704543297949897,0.013568591378982017
-0.28027402762381204,-0.0977022960832434,0.013339611783575709
-0.27502086256337865,-0.09834663256139209,0.013109198998626396
-0.2679753352551265,-0.09897446259522459,0.012877315194318235
-0.2552327983631342,-0.09957265119428267,0.012643946970859497
-0.23273586688405265,-0.10011810144502614,0.012409305682998369
-0.19784835361534217,-0.10058163342801915,0.012173656494397032
-0.1477738071063251,-0.10092784750860531,0.011937196172943783
-0.08132765469898386,-0.10111845497026802,0.011700205052266877
-0.0005443946787833248,-0.10111973083813497,0.011463216300686736
0.08866830463724218,-0.10091199297059103,0.011226793124275693
0.18099875416975233,-0.10048793732440311,0.010991363452996155
0.2638956503201645,-0.0998694458804347,0.010757299732294518
0.3294602938936114,-0.09909730758049211,0.010525050723772729
0.38553920172280964,-0.0981940412786478,0.010294995341252429
0.44021057361797644,-0.0971626877732989,0.010067356377925126
0.49650086138875604,-0.09599903969746379,0.009842363620584261
0.5508100533585008,-0.09470813591915035,0.009620401276669887
0.601211749869307,-0.0932995779527928,0.009401812960969518
0.6485184886975752,-0.09178018733228885,0.009186784464155443
0.6931132927987379,-0.09015573909418303,0.008975486638751884
0.7359418488598072,-0.08843095192387014,0.008768235791999314
0.7766277707555299,-0.08661141790173899,0.008565316932396956
0.8136428469343466,-0.084705163366799,0.008366864254530764
0.8458670934844846,-0.0827227063515336,0.008172987213100088
0.8732771993066011,-0.08067605373648748,0.007983911102464783
0.8950635107253144,-0.07857904076443202,0.007799811018124222
0.9122803086042925,-0.07644169207149414,0.007620718529670833
0.928877660004781,-0.07426468335749625,0.0074466645398152355
0.9456205306182205,-0.07204848358339498,0.007277808399458946
0.9612315834418265,-0.06979644774965454,0.007114284744901952
0.9754049451684897,-0.06751120661819732,0.006956115169319616
0.9882805434279753,-0.06519502687571452,0.006803321105362455
1.000252527178392,-0.06285078904140298,0.006656021105028727
1.0103938544147382,-0.060483573654073454,0.00651431631772325
1.0160919236261343,-0.058102954612647084,0.00637818591761105
1.0158197714028745,-0.055722232668677825,0.006247592729906034
1.0085326690224932,-0.05335858911305393,0.006122539085965582
0.9914644931844712,-0.051035774200847435,0.006002971861738546
0.9618985083652927,-0.048782125833323746,0.005888679389827513
0.921995902484345,-0.04662124588066299,0.005779413269099495
0.8778963824777538,-0.04456376753545453,0.005674971573570097
0.8348327028540108,-0.042607911461215724,0.005575149247303823
0.7951524538329799,-0.04074493525953872,0.005479687245820351
0.7592163407143596,-0.03896556144023915,0.005388363737403985
0.725986570487412,-0.03726410591826261,0.0053010298646250726
0.6945498343021652,-0.0356368701152701,0.00521753752455933
0.66490849813462,-0.03407907926678793,0.005137694842512947
0.6368579516935872,-0.03258647655911957,0.005061321982574292
0.6100807788137987,-0.031156663792256508,0.004988301823260889
0.5844973183614198,-0.02978726548247368,0.0049185142815162935
0.560235504221184,-0.028474709327876515,0.004851801881646838
0.5373357134388799,-0.02721535669096124,0.0047880173046009455
0.5159629899710252,-0.026006122609330596,0.004727068185378201
0.4962564965667217,-0.024843460632501802,0.004668863310983434
0.47766210243322904,-0.023724362810884574,0.004613280331706511
0.45902280335424966,-0.02264855244373163,0.004560198987289795
0.4406704603541111,-0.02161577688200456,0.004509539258263392
0.4233628498517079,-0.020623894878786738,0.004461220256788204
0.406886029059436,-0.019670616249200433,0.004415134678120137
0.3913190074438387,-0.018753482674092322,0.004371182178283832
0.3774652062172894,-0.017868837853401997,0.0043293039479240574
0.3644110454509579,-0.017015071969401538,0.004289439931334465
0.35015086987924393,-0.016194716101792773,0.004251497913989355
0.3358218964830351,-0.015407650994649276,0.004215387033168497
0.3225500519031123,-0.014651707855706755,0.004181048616659301
0.30957099936421006,-0.013926424796281325,0.004148420883428961
0.29728985472091213,-0.01322991509809047,0.0041174249916225885
0.28652693638770177,-0.012558382490332486,0.004087991935696761
0.27658511842131117,-0.011910164883884853,0.0040600787254073045
0.2671891491647417,-0.011284176777927,0.004033641422580486
0.257695088173517,-0.010680432232868442,0.00400861862239766
0.24814504447502786,-0.010098868091964721,0.003984950450589399
0.23931329679456292,-0.009537989996893897,0
0.23086723294035966,-0.008997099237191082,0
0.22238157198958275,-0.008476089457913281,0
0.21408888091022188,-0.007974340908523564,0
0.20625841982798218,-0.007490933462489561,0
0.19912351300283115,-0.007024414152321697,0
0.1921480929015014,-0.00657423711064602,0
0.18499832302751337,-0.006140666530875881,0
0.17838906982219807,-0.0057225857009433655,0
0.1728079850771836,-0.005317729079808719,0
0.16773862306264267,-0.004924731408278661,0
0.16286313280935028,-0.004543029409639653,0
0.1583059470865981,-0.004172016309973935,0
0.15404047545483399,-0.003811128435592645,0
0.15004267944209235,-0.003459590891202216,0
0.1458214731812312,-0.003117829396150311,0
0.14141862357280213,-0.0027863942046884075,0
0.13734029557793154,-0.0024646317121248826,0
0.13382579091635308,-0.0021510889915485132,0
0.1306797965062702,-0.0018448150138363607,0
0.12773088304790764,-0.0015454591684355473,0
0.12476188750224025,-0.0012531589088726112,0
0.12144946200140504,-0.0009686192150806894,0
0.11825005069614629,-0.0006914768077642327,0
0.11542732346258464,-0.0004209561382677635,0
0.11294181765733016,-0.00015634870664202268,0
0.1105569878540478,0.00010267139070665104,0
0.10793223714920644,0.00035563185111653475,0
0.10490533587099721,0.0006014928219092539,0
0.10173827159518267,0.0008398518575901015,0
0.09879403337424354,0.0010713128417974152,0
0.09605326079163086,0.0012964326770082389,0
0.0935654481368923,0.001515716965272474,0
0.09103783419799402,0.0017290063206907573,0
0.08868449464427214,0.0019367820305510152,0
0.08615528491172246,0.0021387039994880492,0
0.08294431837856168,0.002333096119478692,0
0.08008730705818501,0.0025207298681295667,0
0.07727971011716067,0.002701785718893498,0
0.07438989369201095,0.002876133163959677,0
0.07157142534504222,0.003043871248683884,0
0.06882394448945864,0.0032051164593901796,0
0.0664150662845277,0.003360717927245813,0
0.06410782997138284,0.0035109639865269246,0
0.06162825508443363,0.0036553988000425372,0
0.05900614950322697,0.0037936421834922655,0
0.055865723111081435,0.003924530935886511,0
0.052350113000274597,0.004047221068819153,0
0.04959083706366882,0.004163447014463599,0
0.04770074751519647,0.004275203378590043,0
0.04630633697753126,0.004383692874772907,0
0.04508036938113549,0.004489345302151527,0
0.04373694715125646,0.004591849223394781,0
0.04196012759659809,0.004690156095776258,0
0.039810950338855074,0.004783429848111317,0
0.037880017149179476,0.004872207198782923,0
0.036346484978597826,0.004957390492917074,0
0.03529832956810862,0.005040089678522331,0
0.034274480628755585,0.005120390159580621,0
0.03300686295071544,0.005197748278264487,0
0.031865816221650634,0.005272430470989094,0
0.03050352911687702,0.005343896091229977,0
0.028818488595119308,0.005411413919512381,0
0.02752757694917108,0.005475930246552999,0
0.02624922617336861,0.005537449114228083,0
0.025253901906231002,0.005596615597117625,0
0.024307385999252903,0.005653564521016765,0
0.02313825395803117,0.0057077936005416946,0
0.022113803071901486,0.005759620504542141,0
0.021218672885808042,0.00580933299059275,0
0.020372085157242814,0.005857062035884673,0
0.019436413660705712,0.0059026151002720285,0
0.01862705970600217,0.005946270334243762,0
0.018131457022349265,0.005988749890300429,0
0.017642861153258037,0.006030084714553395,0
0.01716189596710546,0.006070307015807709,0
0.01682312897583413,0.006109734474739407,0
0.016609439296617633,0.006148648148737077,0
0.016371405148105294,0.006187004124487988,0
0.016112883887007847,0.0062247678582282,0
0.015904340480519297,0.0062620420021780076,0
0.015605950914797407,0.0062986046383680045,0
0.015364220823611401,0.006334600918223694,0
0.015038574151144422,0.0063698467943845835,0
0.014439682134945403,0.00640368829766142,0
0.013872510707457302,0.006436189717460047,0
0.013334764606595035,0.006467431257405313,0
0.013025435700654963,0.006497958267683411,0
0.012983311868437649,0.006528386554610627,0
0.01263801712885442,0.006557995709973203,0
0.011895389149781844,0.0065858656194338425,0
0.011478952081664197,0.006612768219564227,0
0.011683377290549189,0.006640149920017714,0
0.011959341940493706,0.006668169031713787,0
0.011425395741020203,0.006694937785627151,0
0.009784682859030659,0.006717869618470987,0
0.009463103552311647,0.006740047783258948,0
0.010292791152315297,0.006764161857884086,0
0.010380918268823404,0.006788483487771723,0
0.010760611641849629,0.006813703111755502,0
0.011058204661589447,0.006839619628877818,0
0.010411875782861117,0.006864013237821955,0
0.009011481709724387,0.006885125922917809,0
0.00796339286318311,0.006903789710844465,0
0.007225799593958454,0.0069207244271596476,0
0.006493099443608729,0.006935936876094498,0
0.0060350692127263275,0.006950076228525572,0
0.005348765560418094,0.006962612119671993,0
0.004934782374811759,0.006974177497710808,0
0.004491396855880446,0.00698470023420556,0
0.003956715392993421,0.006993970284214766,0
0.003746287244803361,0.007002750450137837,0
0.0038192864372879583,0.007011701501700155,0
0.0038040148808878094,0.007020613795024066,0
0.003711820007578719,0.007029310088206122,0
0.0036869113290299202,0.007037951091227235,0
0.003854800058394874,0.0070469853779648916,0
0.004592508654835158,0.007057745005754502,0
0.005422570100154833,0.007070449350029631,0
0.005593248260446021,0.007083558234791142,0
0.005389479081314656,0.007096189265882148,0
0.0054631700824859354,0.0071089887358574515,0
0.005644469797419052,0.0071222129609449115,0
0.005717981589528225,0.007135614182960326,0
0.005630209359129638,0.0071488094006040125,0
0.005402072934402622,0.0071614657282094716,0
0.005052279033347484,0.007173302530874656,0
0.004597462302933144,0.007184077594079116,0
0.004588755916666403,0.00719483177491288,0
0.004499843137260347,0.007205374299904657,0
0.0041401833708521055,0.0072150744017671605,0
0.003612565163314715,0.0072235409756619025,0
0.00320828240561776,0.007231060220719384,0
0.003113889722524895,0.007238355643964147,0
0.0029548784868368362,0.007245278522395332,0
0.002538874807448045,0.007251228746182308,0
0.0019671378636359534,0.007255839020967867,0
0.0009261951489709197,0.007258008922077218,0
0.0002837753377350243,0.007258673784140178,0
0.00039303133126713553,0.007259594930885207,0
0.000688162539901575,0.007261207740269197,0
0.0008093235211735288,0.007263103833126484,0
0.0007783797609982274,0.007264927512300983,0
0.0009500592914649587,0.007267154164362271,0
0.0008286816723561855,0.007269096300848962,0
0.00018401761426865414,0.007269527429092798,0
-4.353300009630594e-05,0.007269425437150528,0
-4.0733537327453424e-05,0.007269329970040561,0
-0.00037332582431708967,0.007268455026465703,0
-0.0007292172190592496,0.007266746569694989,0
-0.0011713269573813512,0.007264002308762984,0
-0.001888382660487254,0.007259576510098366,0
-0.0017703812474452116,0.007255427364939697,0
-0.00038837201543762373,0.007254517461737748,0
0.000817929484017509,0.007256433760098321,0
0.0009288186170972584,0.007258610630433575,0
-0.00018397214420647783,0.0072581794650376655,0
-0.0018240577399569813,0.007253905944000741,0
-0.0024441440328019774,0.0072481796444913305,0
-0.0018376869616899532,0.007243872663072279,0
-0.0007668717223722414,0.007242075387227628,0
0.00016925113547577332,0.0072424719197891445,0
0.0008509350123231085,0.007244465544795856,0
0.0014427050886237896,0.007247846809826653,0
0.0018201823487027345,0.007252112672907461,0
0.002277718840565617,0.007257449060658863,0
0.003004782619862402,0.007264488857686765,0
0.003696428732729646,0.007273152170314806,0
0.00422101902493416,0.007283044744668517,0
0.004598278097651415,0.007293817889483771,0
0.004845892133805343,0.007305171155711946,0
0.0043093664401929535,0.007315271009219093,0
0.00382810992869767,0.007324242743741046,0
0.004267978609990896,0.007334242041447142,0
0.004638253095717355,0.007345108837647987,0
0.004410416798382485,0.007355445293335849,0
0.003862858395349995,0.007364498465962678,0
0.0037085315191716997,0.007373186858108172,0
0.003629454843454696,0.007381690369561634,0
0.0029458930718675273,0.0073885946532623835,0
0.0025417801238350564,0.007394551686082489,0
0.0029858831953844334,0.007401547049063234,0
0.003229765480209038,0.007409114121512829,0
0.003097214031596647,0.007416373055844254,0
0.0031060656907065543,0.007423652574276016,0
0.003171125669090738,0.0074310819255470695,0
0.003620184184778129,0.007439563716616717,0
0.005073006593826247,0.007451453312024655,0
0.006122971806997837,0.007465803390408238,0
0.00608102503436608,0.007480050405044353,0
0.005690331612886561,0.007493382083818579,0
0.005331940299934917,0.007505878541635655,0
0.004868784267199417,0.00751728924840834,0
0.004650848679952048,0.007528185554350047,0
0.004647448250539749,0.007539073898195548,0
0.004965177306924875,0.007550710774319433,0
0.005360824864363779,0.0075632746447086745,0
0.0056221278561064385,0.007576446531288271,0
0.005832480546826155,0.007590111245824611,0
0.00586367525873799,0.007603853929801165,0
0.005470427099818488,0.007616674668921519,0
0.005043454945870359,0.007628490802993276,0
0.005057640409668681,0.007640340171691675,0
0.004786144621691952,0.0076515574444831,0
0.003931195691961762,0.0076607707755417835,0
0.002972370820276582,0.007667734639103631,0
0.0021270369915184807,0.0076727179974977276,0
0.001584381900637081,0.007676431310189487,0
0.001307375536509265,0.0076794953356361245,0
0.0015309958909564536,0.00768308225232419,0
0.001855271466620339,0.007687428901053562,0
0.001864137824565891,0.007691797877144722,0
0.0015979441800695498,0.007695542892630565,0
0.0008916177434681222,0.007697631832635115,0
0.00020589806798792284,0.007698114223806274,0
9.517062331882857e-06,0.00769813652843134,0
-0.0004298765703865176,0.00769712904992666,0
-0.0010798061093875268,0.00769459920998619,0
-0.0019783626319769864,0.007689964072521929,0
-0.0030238558261915164,0.007682877224910299,0
-0.00399313655833696,0.0076735187263878984,0
-0.005764349275629297,0.007660013939732763,0
-0.008430435115972308,0.0076402621299821545,0
-0.01166745419183977,0.007612917140927648,0
-0.015593328138255765,0.007576371899809738,0
-0.022520812709681176,0.007523609869543745,0
-0.033518840525830644,0.007445078008255487,0
-0.04649033798386305,0.007336118696103383,0
-0.058997232897565144,0.007197850067211936,0
-0.07012162817870594,0.00703356462893066,0
-0.08127950766389748,0.006843137715207683,0
-0.09316918403636848,0.006624777284920014,0
-0.10679955213000758,0.00637447694176873,0
-0.12358115290595835,0.006084943107546865,0
-0.14359462173137652,0.005748520294104184,0
-0.16656502358142045,0.005358142181466456,0
-0.1925786031970487,0.004906806108398106,0
-0.22196921489574542,0.0043867624257106,0
-0.2546152375332003,0.003790233297227379,0
-0.2887917509556176,0.0031133926480962,0
-0.3252019310297347,0.0023512347684480172,0
-0.3651223329063707,0.0014958024339633332,0
-0.40824746223292413,0.0005393337433589934,0
-0.4563789556124888,-0.0005302807021520853,0
-0.5069162623732961,-0.001718312465881949,0
-0.5562435536679503,-0.0030215160192462115,0
-0.60355779314853,-0.004435570448291142,0
-0.6474946900405159,-0.005953101810855029,0
-0.6883498304789741,-0.0075663501376577545,0
-0.7267927517247346,-0.009269127437927325,0
-0.7633477516707131,-0.011057547404797578,-2.5906329742993675e-05
-0.8008910740275654,-0.012934594213213836,-5.6221112331314514e-05
-0.8413243758412075,-0.014906360721356579,-9.115634501047897e-05
-0.8840177682018131,-0.01697749500985472,-0.00013093232385674226
-0.9278787168459254,-0.019151388651919232,-0.00017580142287933236
-0.9719509130319527,-0.021429297521442917,-0.00022602411029827197
-1.0165393672162903,-0.023811758803309,-0.0002818316817820697
-1.0590930526450704,-0.026293070848094294,-0.0003434327972145901
-1.097393843416474,-0.028864115377656388,-0.00041105749402474764
-1.1351515440631759,-0.03152450875329387,-0.0004849397828663698
-1.1742621297901805,-0.03427662455835886,-0.0005652738392905464
-1.2142295609195461,-0.03712140049860263,-0.000652244269269705
-1.2520043309988476,-0.040054676373543915,-0.0007460869285769316
-1.2873474091813408,-0.04307176297968213,-0.0008470318935972117
-1.324616072073584,-0.04617619413853309,-0.0009552525462852082
-1.362174209567684,-0.04936758305585767,-0.0010709140793937872
-1.3941700797410495,-0.052634007836574334,-0.0011942311911322305
-1.4185348289480064,-0.05595855131429901,-0.0013253782260857821
-1.4342255570488867,-0.059319868304174406,-0.0014644029981573873
-1.4391532757537002,-0.06269160870441982,-0.0016112809112930591
-1.4304574282341864,-0.06604297734701971,-0.0017660106914151844
-1.4176178017020007,-0.06936544535363308,-0.0019285823469596035
-1.4125333998803464,-0.07267592360612905,-0.0020989089846154135
-1.4038371657563065,-0.07596492316364153,-0.002276884468358275
-1.3815614742512574,-0.0792017351870132,-0.0024624434416671967
-1.353681010064138,-0.0823743546629385,-0.002655504051942016
-1.324887948433374,-0.0854794230037326,-0.002855837559747022
-1.2900260912908943,-0.08850177869207874,-0.0030631851909806605
-1.243478724834508,-0.09141508147473815,-0.003277358385839973
-1.1940591120821036,-0.09421359542760675,-0.003498166601016464
-1.1445678515718003,-0.0968960572946716,-0.003725256658110892
-1.0884649339289774,-0.09944618260363618,-0.0039582455392703775
-1.0311955501007792,-0.10186213456612304,-0.004196894769170637
-0.9747630578480153,-0.10414668479527532,-0.004440983146031955
-0.91963820499599,-0.10630199027622315,-0.004690117274032873
-0.8657581433208805,-0.10833034472867463,-0.0049439206471356195
-0.8021378730556399,-0.11020964547663113,-0.005202126968185227
-0.7343783322229993,-0.1119308065051055,-0.0054644589755296295
-0.6729400478795666,-0.11350793908361821,-0.005730481289423256
-0.6045358587563007,-0.1149242849883433,-0.005999733374372471
-0.521757310925614,-0.11614669193060503,-0.006271849393762467
-0.4321318152566736,-0.11715947796962665,-0.006546435710801448
-0.3470037885507834,-0.11797273201064855,-0.0068229220322872765
-0.2792009195922298,-0.118626862073129,-0.007100848755498238
-0.2257778939166871,-0.11915582897278222,-0.007380014657588726
-0.18325032975606742,-0.11958531240413085,-0.007660286515099663
-0.15712609832190008,-0.11995356035595858,-0.007941415197013664
-0.13157794200671682,-0.12026182971105814,-0.008223172428679662
-0.09414356219318232,-0.1204823952737523,-0.008505446295200307
-0.04686328135155324,-0.12059222865252937,-0.008788078060308782
0.006576207177140428,-0.12057681635088349,-0.009070667433642264
0.05905311224881872,-0.12043846288105467,-0.009352838492980086
0.11837010181750274,-0.12016113783083011,-0.009634359697002976
0.18353395217096724,-0.11973099921796043,-0.009914966774396152
0.24353848808257816,-0.11916021855051827,-0.010194242340292564
0.2967793451467394,-0.11846490461005105,-0.010471789619031792
0.3530731222194962,-0.11763770230263539,-0.010747398756799352
0.42345039320772343,-0.11664528448239568,-0.011020774011195382
0.48973437368125144,-0.1154975204764551,-0.011291459313069943
0.5340098495086016,-0.11424640802439598,-0.011559123109559612
0.5733013652692933,-0.11290321050958334,-0.011823645960817093
0.61911802429294,-0.11145221702842129,-0.012084850503446884
0.6609632601913911,-0.10990315312752677,-0.0123424245886616
0.6990811451421302,-0.10826533743171404,-0.012596069920380669
0.7394609532353801,-0.10653284179354267,-0.01284566752647707
0.7896642998353909,-0.10468210715334705,-0.013091010771648155
0.8496850456475022,-0.10269074619485546,-0.013331681528204744
0.90420387436731,-0.10057236650754124,-0.013567303675327009
0.9565707380514572,-0.09833120066365794,-0.013797685516992304
1.035320002467541,-0.09590472324451477,-0.014022457225051027
1.1326061658242559,-0.09325029533440542,-0.014241002906710324
1.2103601576303962,-0.09041464903278704,-0.014452827431440126
1.2650755591196752,-0.08745068199904105,-0.014657717120957274
1.3202444115026062,-0.08435642781229122,-0.014855423112108086
1.3778489900102238,-0.08112723753824971,-0.015045556637855655
1.4207071003625424,-0.07779871401826592,-0.015227828444175346
1.4590191923830556,-0.07438042901810339,-0.015402091748006845
1.5027665833503498,-0.07085839798223835,-0.01556816243364102
1.540258050559193,-0.06724857990333555,-0.015725769231688575
1.5781436149366954,-0.06355120246292689,-0.01587466111964688
1.6163889764087882,-0.059764221303712915,-0.016014680621991604
1.6544938704196257,-0.05588658732859818,-0.016145661904940465
1.6997312784749115,-0.051903020616456845,-0.01626730415969312
1.7418638453772448,-0.04782206877835709,-0.016379344810861524
1.7892018176433024,-0.043630210461864216,-0.01648156450389526
1.8477017516313063,-0.03929975740967118,-0.016573671227437033
1.8912857797236788,-0.0348672530571649,-0.016655387725595446
1.908052987322125,-0.03039694249502245,-0.016726603658274046
1.911573105971776,-0.02591838668167299,-0.01678732691336862
1.9133177588749695,-0.021434147676833243,-0.016837562082410516
1.9150505536573075,-0.01694594710695651,-0.016877277383563948
1.9181752930156377,-0.012451921349085427,-0.016906450554275473
1.9288050957821594,-0.007932993327160853,-0.016906450554275473
1.9416560766832192,-0.003382337863550546,-0.016906450554275473
1.9565379680692059,0.0012030945191629757,-0.016906450554275473
1.9675807027288252,0.005812870482261745,-0.016906450554275473
1.9566733776221974,0.010397090098451196,-0.016882091586179055
1.925453238438954,0.014909670878905698,-0.01684714859566239
1.8890188273076076,0.019336960526428883,-0.01680182859995052
1.8545191799955498,0.023681848605069156,-0.016746345225718405
1.8148426237084345,0.027933778053821193,-0.016680900182732116
1.7658148987456472,0.032072223078006834,-0.01660573424540424
1.7170307624428967,0.03609633535628308,-0.016521137213431826
1.676051498478303,0.04002309607421395,-0.01642736854247101
1.636039599076496,0.04385620106356346,-0.01632461710344377
1.5764167582434319,0.047550763893353644,-0.016213174945848167
1.508325164453977,0.05108574413172555,-0.016093448045956825
1.4537069353106984,0.054491506184254676,-0.015965784691370277
1.399678779258748,0.05777083739071925,-0.015830432414343325
1.3388256755992383,0.060908640448969834,-0.015687680955540354
1.2825337410226099,0.06391444552098251,-0.015537888120952886
1.233209684795799,0.06680362396903833,-0.015381379789074735
1.1875678161061853,0.06958599679404638,-0.015218345574224018
1.143334880006349,0.0722656284656475,-0.015048976765320337
1.0991275272913563,0.07484159429847378,-0.014873574562209096
1.0589009791223636,0.07732245528202432,-0.01469241856533723
1.0218015851925584,0.07971639845291648,-0.014505653805475839
0.9872764095633898,0.08203027619945738,-0.014313399611207723
0.9586560962912559,0.084277026724906,-0.014115884094632004
0.9394968606104143,0.08647814009774316,-0.013913277573410045
0.9285802064271147,0.08865367816307401,-0.013705573973720514
0.9180475567068396,0.09080530438563272,-0.013492753763442515
0.9001738262650423,0.09291499227268966,-0.013274994006377588
0.8785686834312995,0.09497336009119693,-0.013052484245087526
0.8604132729630816,0.09698919223395758,-0.012825251661224316
0.8433785130741646,0.09896581676829247,-0.012593305674396102
0.8220784433010656,0.1008924768015428,-0.01235684952560255
0.7970583177629991,0.10275987683718861,-0.012116097006756392
0.7688722353552538,0.1045612406868742,-0.011871124135594538
0.7377450945814954,0.10629029165180956,-0.011622011897921067
0.7023404047409603,0.1079363289320191,-0.011369047352364856
0.6604335611950773,0.1094836356073684,-0.0111125419744276
0.6100379133957052,0.11091287147329831,-0.010852688200716182
0.5487102228995778,0.1121988825252876,-0.01058972790413943
0.47194083315001634,0.11330494477113631,-0.010324181223546336
0.3712873128941898,0.11417482082146016,-0.010056685031962465
0.24308202044721008,0.1147443289362132,-0.009787854674493652
0.09540705638668617,0.11496793426345256,-0.009518404556896266
-0.054373496435599106,0.11484050203602525,-0.009249259073661543
-0.1855481442044655,0.11440578778315365,-0.008981221757666965
-0.3020343519161575,0.11369816237328595,-0.008714842426176438
-0.4158739874639885,0.11272347934061458,-0.008450652633092798
-0.5224262709867727,0.11149909710032152,-0.008189338220170019
-0.6177341724295421,0.11005182932843238,-0.007931501641050462
-0.6989185183825517,0.10841435829278057,-0.007677501543923205
-0.7629763990322879,0.10662617203232139,-0.007427601997783397
-0.8111634934661789,0.10472513413601502,-0.007182168801773038
-0.8489142373577742,0.10273624353022204,-0.006941471755310848
-0.8797262081033281,0.10067511804191122,-0.0067055983097734475
-0.9044588242626643,0.09855538673626332,-0.006474619371870551
-0.9234781559479652,0.0963910808499885,-0.006248712800800799
-0.9371882603880751,0.09419537621350266,-0.006028025844903727
-0.9464942407602189,0.09197781876642344,-0.005812529449692954
-0.9520649956509677,0.08974651544762603,-0.005602195387750187
-0.9542272992281204,0.08751014445469925,-0.005397102587739509
-0.9536118075081118,0.08527601126872755,-0.005197316925226999
-0.9501738633668826,0.0830498327712896,-0.005002738060179987
-0.9434140483344138,0.08083875515303633,-0.004813276431405326
-0.9340468002178608,0.07864968010589295,-0.004628949423223871
-0.9232394318803614,0.07648670368601046,-0.004449755455987842
-0.9112769763923763,0.07435165736631216,-0.004275555693966134
-0.8977412536546306,0.07224762298560432,-0.004106229084470019
-0.8830098435263093,0.07017816049786325,-0.003941756319331843
-0.8680190508511503,0.06814450991230993,-0.0037821030002606493
-0.8525135534921059,0.06614718574580765,-0.0036271290739282977
-0.8365404667886089,0.06418658752687612,-0.003476695097114733
-0.8202764333944885,0.06226415076513329,-0.0033307700314947823
-0.8033400597353193,0.0603820334560815,-0.0031893030786817
-0.7860712451173316,0.05854037464838968,-0.0030521508838311008
-0.7680300537624213,0.0567403441474468,-0.002919168652733418
-0.749438526700063,0.05498392629153884,-0.0027903058487998844
-0.7310953043180204,0.0532710686913878,-0.002665498926450236
-0.7128246116825611,0.05160101685753814,-0.0025446047100903
-0.69494218520355,0.04997228294290313,-0.002427484820473867
-0.6774539554859754,0.04838457068994425,-0.002314088514914662
-0.6600957724098256,0.0468380554081173,-0.002204353274230923
-0.6427039056133852,0.0453322875649963,-0.0020981458896572455
-0.625336830293184,0.043866686886511824,-0.0019953356233347016
-0.6079113555434758,0.04244195786973778,-0.001895866698541122
-0.590623244374798,0.041058207342305614,-0.0017996728615960911
-0.573910950373524,0.039713612037469696,-0.0017066292696435368
-0.5576187054799862,0.038406722192673666,-0.0016166155116540118
-0.5420115724662254,0.037136438938909486,-0.0015295808450805923
-0.5269163520084348,0.035901945059861246,-0.0014454674345679205
-0.5116441782491008,0.034703232333831845,-0.0013641624808493498
-0.49626526899387563,0.03354013641542144,-0.0012855545302127994
-0.4810422142828508,0.032412743754086294,-0.0012095905329645102
-0.4661365502212146,0.031320648745352266,-0.0011362104812417304
-0.4518221373200092,0.03026209092542216,-0.0010653105178478322
